,F1DLOT,F1ROLL,CLAIM_NUM,CLAIM,Claims,DIM_DIVISION_CUSTOMER_GK,F1GROL,F1GROL_count,F1PROL,INVENTORY_BACKING_CD,INVENTORY_COLOR_CD,INVENTORY_SIZE_CD,INVENTORY_STYLE_CD,claimRatio,dollarClaims,dollarPerClaim,dollarPerSale,dollarSales,numClaims,numSales,F1ROLL_count,F1DLOT_count
21161,K35815,01650202,7066836,695.43,1,297654,4271273,1,00359100,1,63,1,35,0.5730164877269018,695.43,695.43,303.4075,1213.63,1.0,4.0,1,1
21162,P59551,08777386,7066520,2384.27,1,297654,5099182,1,08664289,7,63,1,158,0.3791946842416647,2384.27,2384.27,1047.9533333333334,6287.72,1.0,6.0,1,1
21163,K53183,05628115,6986767,751.96,1,297654,4815247,1,05424041,1,84,1,70,0.27136032852373837,777.1,777.1,409.1028571428571,2863.72,1.0,7.0,1,1
21164,K54912,06293274,6986767,25.14,1,297654,4860935,1,05896530,1,84,1,70,0.27136032852373837,777.1,777.1,409.1028571428571,2863.72,1.0,7.0,1,2
21165,P49725,08020360,7051246,695.71,1,297654,4984786,1,07197215,7,20,1,117,0.30750564658354074,695.71,695.71,754.1433333333333,2262.43,1.0,3.0,1,1
21166,K65759,08761033,7061104,19.3,1,297654,5123198,1,,1,8,1,176,0.05316150766356755,1649.39,824.695,861.8338888888889,31026.02,2.0,36.0,1,1
21167,A42238,07536825,7061104,532.81,1,297654,5010850,1,,1,8,1,176,0.05316150766356755,1649.39,824.695,861.8338888888889,31026.02,2.0,36.0,1,1
21168,A42800,07654315,7067917,717.59,1,297654,5028869,1,,1,41,1,176,0.22782876399315924,1759.82,1759.82,858.2566666666667,7724.31,1.0,9.0,1,2
21169,K47077R,05180237,7000143,677.77,0,297654,4642937,2,03867242,1,29,1,147,0.7655609556961676,1387.74,693.87,453.1775,1812.71,2.0,4.0,2,2
21170,K47077R,05180237,6973040,709.97,1,297654,4642937,2,03867242,1,29,1,147,0.7655609556961676,1387.74,693.87,453.1775,1812.71,2.0,4.0,2,2
21171,P47989,06978918,7026601,1587.17,1,297654,4953737,1,,1,29,1,520,0.21322587036210383,2593.72,1296.86,760.261875,12164.19,2.0,16.0,1,1
21172,A36574,05261803,7000145,1181.69,1,297654,4790748,1,05200102,1,20,1,176,0.06871724970502564,1181.69,1181.69,818.8766666666667,17196.41,1.0,21.0,1,3
21173,A42755,07933502,7055202,1241.94,0,297654,5025056,1,07639421,1,96,1,176,0.4526827577211662,2637.71,1318.855,832.4057142857143,5826.84,2.0,7.0,1,2
21174,A42755,07933508,7065976,1352.51,1,297654,5025054,1,07639064,1,96,1,176,0.4526827577211662,2637.71,1318.855,832.4057142857143,5826.84,2.0,7.0,1,2
21175,K67481,09586478,7065976,43.26,1,297654,5153835,1,09179475,1,96,1,176,0.4526827577211662,2637.71,1318.855,832.4057142857143,5826.84,2.0,7.0,1,1
21176,K65020,08777194,7075726,991.59,0,297654,5063501,1,08618795,1,32,1,73,0.06654926248936535,1900.8,950.4,696.6414634146341,28562.3,2.0,41.0,1,1
21177,K61071,08308199,7060379,872.48,1,297654,5011479,1,07738790,1,32,1,73,0.06654926248936535,1900.8,950.4,696.6414634146341,28562.3,2.0,41.0,1,1
21178,K68680,09578397,7060379,36.73,1,297654,5142971,1,09445379,1,32,1,73,0.06654926248936535,1900.8,950.4,696.6414634146341,28562.3,2.0,41.0,1,1
21179,P41981RR,06369129,7025890,641.19,1,297654,4867670,1,05995193,7,25,1,158,0.2334290800668407,641.19,641.19,686.7075,2746.83,1.0,4.0,1,1
21180,L84533,99630381,6975480,93.87,0,297654,3114464,1,90236360,7,107,1,515,43.905978898007035,1872.59,624.1966666666666,10.6625,42.65,3.0,4.0,1,1
21181,A38198,06546877,7024069,695.69,1,298038,4832635,1,06166777,1,30,1,314,0.3678388824558899,695.69,695.69,378.258,1891.29,1.0,5.0,1,1
21182,629477,03523640,7033949,85.57,1,274967,4632104,1,,1,2,1,612,1.0809752400202122,85.57,85.57,26.386666666666667,79.16,1.0,3.0,1,1
21183,A18478,98663297,7011242,318.36,1,308180,4101026,2,98452140,1,81,1,445,2.525099991837401,618.7,618.7,122.51,245.02,1.0,2.0,1,2
21184,A18478,98663287,7011242,300.34,1,308180,4101026,2,98452140,1,81,1,445,2.525099991837401,618.7,618.7,122.51,245.02,1.0,2.0,1,2
21185,P49875,07314445,7028792,505.48,1,279943,4969401,3,07281742,7,8,1,457,0.1054520116992736,505.48,505.48,532.6066666666667,4793.46,1.0,9.0,1,3
21186,P36862,05170528,7027827,373.46,1,277179,4408097,1,,7,43,1,998,0.013940973531337513,373.46,373.46,5357.732,26788.66,1.0,5.0,1,1
21187,C7345,04817801,7028529,652.63,1,276652,K352254,1,97892066,5,606,1,364,0.5887611864896074,652.63,652.63,277.12,1108.48,1.0,4.0,1,1
21188,A40595,07078720,7019874,1360.36,1,298038,4870191,2,06947685,1,81,1,445,3.8417609416066734,2689.54,1344.77,116.68,700.08,2.0,6.0,1,2
21189,A42319,07677924,7047809,1329.18,1,298038,4898024,1,07621609,1,81,1,445,3.8417609416066734,2689.54,1344.77,116.68,700.08,2.0,6.0,1,1
21190,K57789R,07500292,7027076,310.39,1,277305,4939284,1,06839533,1,43,1,182,0.6347184164246861,310.39,310.39,163.00666666666666,489.02,1.0,3.0,1,1
21191,767858,07932893,7041234,276.39,1,299262,5050732,1,07916880,1,101,1,96,0.4970506779843902,276.39,276.39,278.03,556.06,1.0,2.0,1,1
21192,K44724R,03183624,7041267,75.97,1,298996,4596517,1,,1,2,1,73,0.0014864388138777856,75.97,75.97,3194.295625,51108.73,1.0,16.0,1,1
21193,P59729,09021008,7077866,0.11,1,284173,5088342,2,08585027,6,153,1,366,0.13805289981771512,111.33,111.33,161.286,806.43,1.0,5.0,1,2
21194,P59729,09760463,7077866,111.22,1,284173,5088342,2,09021008,6,153,1,366,0.13805289981771512,111.33,111.33,161.286,806.43,1.0,5.0,1,2
21195,P67955,09948259,7085125,327.34,1,329516,5173788,1,09883632,7,126,1,154,0.2906562719208673,327.34,327.34,563.105,1126.21,1.0,2.0,1,1
21196,749736,06746909,7041152,65.85,1,292513,4944309,6,,1,18,1,229,0.34970791290493886,65.85,65.85,47.075,188.3,1.0,4.0,1,7
21197,L137329,07079217,7041493,229.82,1,259219,4906938,1,06752663,6,121,1,185,0.06636365736462761,229.82,229.82,865.76,3463.04,1.0,4.0,1,1
21198,PP34384,05157361,7032286,1169.5,1,259219,4449764,2,04973942,6,45,1,387,0.2630478006999613,1169.5,1169.5,1481.9866666666667,4445.96,1.0,3.0,1,2
21199,733045,07850401,7039901,210.91,1,275403,4928618,2,06646685,1,47,1,404,0.4581016507384883,210.91,210.91,153.46666666666667,460.4,1.0,3.0,1,4
21200,K68720,09405927,7122004,568.47,1,308119,5147552,1,,1,24,1,9,0.06134109390376547,568.47,568.47,1029.7066666666667,9267.36,1.0,9.0,1,1
21201,P47626,07398269,7040142,898.29,1,302702,4938268,1,07062152,7,156,1,211,0.9259480688155195,898.29,898.29,323.37666666666667,970.13,1.0,3.0,1,1
21202,809729,09950066,7127452,92.42,1,347885,5129289,1,M0241610,1,121,1,606,0.3098950474466016,92.42,92.42,99.41000000000001,298.23,1.0,3.0,1,1
21203,P16040,06052841,7120324,198.6,1,346084,4449981,1,02117186,1,24,1,133,3.341184387617766,198.6,198.6,19.813333333333333,59.44,1.0,3.0,1,1
21204,P63066,09100021,7096433,505.6,1,294361,5120766,1,,6,5,1,234,0.06292634903961399,505.6,505.6,2008.6975,8034.79,1.0,4.0,1,1
21205,P45095,09000857,7084271,1628.03,1,277123,4910038,1,06597352,7,3,1,154,0.9925801731496159,1628.03,1628.03,546.7333333333333,1640.2,1.0,3.0,1,1
21206,P59539,09851128,7081370,76.5,1,276306,5049074,1,08576194,6,157,1,234,0.030285994805852916,76.5,76.5,631.48,2525.92,1.0,4.0,1,1
21207,A54876,11292951,7127751,759.21,1,285511,5357109,1,11215193,1,16,1,58,0.17473589725885524,759.21,759.21,620.6999999999999,4344.9,1.0,7.0,1,1
21208,P78290,11213806,7126452,1294.88,1,294361,5342812,1,,6,131,1,436,0.16664058435129253,5377.43,1344.3575,4033.70375,32269.63,4.0,8.0,1,1
21209,L133496,05922526,7121602,2389.14,0,294361,4825378,2,,6,131,1,436,0.16664058435129253,5377.43,1344.3575,4033.70375,32269.63,4.0,8.0,1,3
21210,P55085,07935105,7124532,792.7,1,294361,5041837,2,,6,131,1,436,0.16664058435129253,5377.43,1344.3575,4033.70375,32269.63,4.0,8.0,1,2
21211,P55085,08055429,7124532,214.72,1,294361,5041837,2,07935105,6,131,1,436,0.16664058435129253,5377.43,1344.3575,4033.70375,32269.63,4.0,8.0,1,2
21212,L133496,06103110,7088294,685.99,1,294361,4825379,1,05922594,6,131,1,436,0.16664058435129253,5377.43,1344.3575,4033.70375,32269.63,4.0,8.0,1,3
21213,846563,09794224,7085509,755.44,1,298378,5208018,1,,8,377,1,499,0.11697250192388983,755.44,755.44,2152.7566666666667,6458.27,1.0,3.0,1,1
21214,K60098,07524920,7121612,535.8,1,276785,5012712,1,,1,207,1,173,0.017886866072841408,535.8,535.8,4992.49,29954.94,1.0,6.0,1,1
21215,A78703,87034889,7024009,341.75,1,251824,2791151,1,86913794,1,37,1,43,0.3850759145055247,812.36,406.18,421.922,2109.61,2.0,5.0,1,1
21216,L134217R,07158016,7117733,1156.83,1,301985,4746954,1,06359164,6,116,1,474,0.6989149216399424,1156.83,1156.83,551.7266666666667,1655.18,1.0,3.0,1,1
21217,K76891,11521902,7125815,772.34,1,301375,5322941,1,11007189,1,24,1,147,0.7962760583128853,772.34,772.34,323.31333333333333,969.94,1.0,3.0,1,1
21218,P69299,95116030,7025354,2037.52,0,295298,3754547,1,,7,147,1,564,0.9899908654500224,2037.52,2037.52,343.02,2058.12,1.0,6.0,1,1
21219,P60567R,10250293,7089415,1321.99,0,330257,5110628,1,08794285,7,20,1,128,0.6826768156655375,1321.99,1321.99,484.12,1936.48,1.0,4.0,1,1
21220,L133587,07181763,7023600,45.06,1,402118,4841742,1,05919875,6,80,1,256,0.11757952143621324,45.06,45.06,127.74333333333334,383.23,1.0,3.0,1,1
21221,L135873,05894671,6987908,1698.98,1,334092,4825030A,1,05873709,7,89,1,309,5.360904294660026,4348.98,2174.49,135.20666666666668,811.24,2.0,6.0,1,1
21222,L133675,06104234,6987908,629.51,1,334092,4825030,1,06025295,7,89,1,309,5.360904294660026,4348.98,2174.49,135.20666666666668,811.24,2.0,6.0,1,1
21223,P70849,95388026,6995968,177.98,1,298394,3795339A,1,,7,24,1,284,1.024168488894004,177.98,177.98,57.92666666666667,173.78,1.0,3.0,1,1
21224,A42147,07906032,7036421,384.56,1,299759,4903136,1,07540956,1,76,1,314,0.3317717904254126,384.56,384.56,289.7775,1159.11,1.0,4.0,1,1
21225,702322,07703123,7042304,66.73,1,285950,4814968,1,05412355,1,24,3,84,0.1708878588440165,66.73,66.73,65.08166666666666,390.49,1.0,6.0,1,2
21226,646707,04235874,6971176,1287.53,1,275958,4693350,1,04089586,1,25,1,237,1.1303840143281065,1287.53,1287.53,379.67333333333335,1139.02,1.0,3.0,1,4
21227,640712,07358367,7039060,821.3,1,284316,4701125,1,04297758,1,154,3,260,1.1195169161146097,821.3,821.3,244.54,733.62,1.0,3.0,1,1
21228,K54488,05770876,7023475,93.02,1,406142,4853307,1,,1,303,1,73,0.022453196358053894,93.02,93.02,1035.71,4142.84,1.0,4.0,1,2
21229,P3976,06762488,7012541,330.1,1,275809,4179083,1,00362040,1,107,1,227,1.353867607251251,330.1,330.1,81.27333333333333,243.82,1.0,3.0,1,1
21230,624332,04520992,6956401,1300.01,1,276322,4659412,2,03824491,1,153,1,496,10.760213741742753,2557.38,1278.69,39.611666666666665,237.67,2.0,6.0,1,3
21231,P34456,04922743,6972444,645.65,1,275958,4752118,9,04876041,7,246,1,183,1.2634040388227927,645.65,645.65,170.34666666666666,511.04,1.0,3.0,1,9
21232,CXP42087,06275710,7024204,400.69,1,285133,4836378,4,06243765,7,3,1,600,0.9643848141099924,907.11,907.11,235.1525,940.61,1.0,4.0,1,4
21233,CXP42087,06275681,7024204,475.83,1,285133,4836378,4,06243785,7,3,1,600,0.9643848141099924,907.11,907.11,235.1525,940.61,1.0,4.0,1,4
21234,P59288,10204431,7024204,13.98,1,285133,5081425,2,08648193,7,3,1,600,0.9643848141099924,907.11,907.11,235.1525,940.61,1.0,4.0,1,2
21235,P59288,10204434,7024204,16.61,1,285133,5081425,2,08648193,7,3,1,600,0.9643848141099924,907.11,907.11,235.1525,940.61,1.0,4.0,1,2
21236,P309977,04847858,6962586,262.48,1,275770,4692499,2,04346971,7,100,1,62,0.7802418834936434,302.57,302.57,129.26333333333335,387.79,1.0,3.0,1,2
21237,P309977,04847854,6962586,40.09,1,275770,4692499,2,04346971,7,100,1,62,0.7802418834936434,302.57,302.57,129.26333333333335,387.79,1.0,3.0,1,2
21238,649844,05946155,6995863,695.05,1,337722,4720365,1,04372644,1,285,1,260,0.9064647808338876,695.05,695.05,255.59,766.77,1.0,3.0,1,5
21239,A35889,05013800,7014118,944.09,1,299759,4753759,1,04977651,1,130,1,314,0.23636286252203176,944.09,944.09,798.848,3994.24,1.0,5.0,1,1
21240,PP38026,05998354,7003709,669.89,1,287905,4763768A,1,05414834,6,103,1,387,67.66565656565656,669.89,669.89,2.475,9.9,1.0,4.0,1,1
21241,P29516,04480100,6957344,563.67,1,275951,4680104,2,04215949,1,11,1,152,2.8406490953988808,1127.34,1127.34,132.28666666666666,396.86,1.0,3.0,2,2
21242,P29516,04480100,6957344,563.67,0,275951,4680104,2,04215949,1,11,1,152,2.8406490953988808,1127.34,1127.34,132.28666666666666,396.86,1.0,3.0,2,2
21243,K49451,04762096,7002668,234.28,1,275958,4720556,1,04473886,1,667,1,9,0.9997866256988008,234.28,234.28,78.11,234.33,1.0,3.0,1,1
21244,A47712,09348216,7067379,209.89,1,329516,5149008,2,09203511,1,16,1,43,0.25590903803652437,440.01,440.01,214.925,1719.4,1.0,8.0,1,2
21245,A47712,09348220,7067379,230.12,1,329516,5149008,2,09203511,1,16,1,43,0.25590903803652437,440.01,440.01,214.925,1719.4,1.0,8.0,1,2
21246,K55635,06268335,7002851,215.32,1,279522,4824320,1,06068190,1,84,1,673,0.46463251478140777,215.32,215.32,154.47333333333333,463.42,1.0,3.0,1,1
21247,L4825140,06660375,7020838,1584.97,1,298394,4825140,1,06075691,7,89,1,350,0.9244934146825166,1584.97,1584.97,571.4733333333334,1714.42,1.0,3.0,1,1
21248,A37798,06236778,7005143,796.52,1,276236,4881869,1,05997911,1,24,1,176,1.1196041775016516,796.52,796.52,237.14333333333332,711.43,1.0,3.0,1,1
21249,K40347,01794880,6983733,94.41,1,283813,4446065,1,,1,32,1,73,0.04811387102363649,94.41,94.41,490.555,1962.22,1.0,4.0,1,1
21250,A31580,03382934,6942757,765.86,1,299759,4422631,1,,1,30,1,314,0.1662483664920187,1633.47,1633.47,1091.72,9825.48,1.0,9.0,1,1
21251,641645,04429403,6956389,517.67,1,299328,4719645,1,04354331,1,76,1,626,1.1098795077398051,517.67,517.67,155.47333333333333,466.42,1.0,3.0,1,3
21252,A28643,03641488,6986161,95.19,1,299759,4452201,1,02298843,1,81,1,314,1.0420686347768868,934.35,467.175,179.326,896.63,2.0,5.0,1,1
21253,B997406,01494141,7023825,372.35,1,325420,4341777,2,,7,20,1,179,1.1353518721795341,372.35,372.35,109.32,327.96,1.0,3.0,1,2
21254,P54298,07974551,7041470,2444.35,1,275951,5014652,2,07854767,7,100,1,131,2.238567965792412,4931.61,2465.805,440.604,2203.02,2.0,5.0,1,2
21255,P54298,08453443,7055627,2487.26,1,275951,5014652,2,07854678,7,100,1,131,2.238567965792412,4931.61,2465.805,440.604,2203.02,2.0,5.0,1,2
21256,K52838,05301285,7006590,1492.06,1,299368,4797967,1,,1,61,1,210,0.4335707415446935,1492.06,1492.06,860.3325,3441.33,1.0,4.0,1,1
21257,P84793$R,05971314,7000146,1858.53,1,282002,4040681,1,97512801,7,41,1,590,1.1135923784415351,1858.53,1858.53,417.2375,1668.95,1.0,4.0,1,1
21258,P90163,06671392,7028935,408.66,1,276322,4022984,1,98319158,7,98,1,212,1.2613741588986975,408.66,408.66,107.99333333333334,323.98,1.0,3.0,1,2
21259,K45346,04218595,6979550,532.38,1,280350,4611870,1,03402259,1,29,1,35,0.10710621373007752,1572.12,786.06,815.4522222222222,14678.14,2.0,18.0,1,1
21260,H53769,05556596,6994056,1039.74,0,280350,4822293,1,,1,29,1,35,0.10710621373007752,1572.12,786.06,815.4522222222222,14678.14,2.0,18.0,1,1
21261,P11164,02015787,6998900,288.55,1,276820,4400160,1,01375472,7,100,1,62,0.8530672579453068,288.55,288.55,112.75,338.25,1.0,3.0,1,1
21262,A26100,04846756,6981220,248.48,1,293464,4419492A,2,01510354,1,40,1,330,0.658259104601104,509.17,254.585,154.702,773.51,2.0,5.0,1,2
21263,A26100,06649172,7035226,260.69,1,293464,4419492A,2,01510354,1,40,1,330,0.658259104601104,509.17,254.585,154.702,773.51,2.0,5.0,1,2
21264,P7100,00850789,7018087,158.32,1,285289,4373810,1,,1,23,1,408,0.12925558839377563,158.32,158.32,612.43,1224.86,1.0,2.0,1,1
21265,824340A,09792795,7087574,764.35,1,276815,5179970,1,09697615,1,64,3,100,1.112741435692677,908.52,454.26,204.1175,816.47,2.0,4.0,1,1
21266,P12224R,03167961,6975445,181.72,0,276811,4424657,1,01559527,7,30,1,319,0.3785044782337013,181.72,181.72,160.03333333333333,480.1,1.0,3.0,1,1
21267,K52895,05747467,7005029,2169.53,0,280350,4797126,1,05358895,1,8,1,151,2.1249069539666996,2169.53,2169.53,340.3333333333333,1021.0,1.0,3.0,1,1
21268,L135863,07398615,7023563,182.73,1,346084,4799329,3,M0234568,7,30,1,128,0.15618883181045018,182.73,182.73,233.98600000000002,1169.93,1.0,5.0,1,3
21269,P46602,07817757,7036215,54.02,1,299811,4936177,1,06775485,1,63,1,9,0.32957110609480816,54.02,54.02,81.955,163.91,1.0,2.0,1,1
21270,L130378,04697818,6963477,691.62,1,346024,4699052,2,04355831,7,246,1,329,0.06641987970100038,1721.41,430.3525,1619.818125,25917.09,4.0,16.0,1,2
21271,L130378,04883626,6975026,154.16,1,346024,4699052,2,04356246,7,246,1,329,0.06641987970100038,1721.41,430.3525,1619.818125,25917.09,4.0,16.0,1,2
21272,L136385,06171402,7005476,748.52,1,346024,4883188,1,06162203,7,246,1,329,0.06641987970100038,1721.41,430.3525,1619.818125,25917.09,4.0,16.0,1,1
21273,P37824,05973016,7009242,439.98,1,346084,4806106,1,05386024,7,84,1,117,0.2608726587096889,439.98,439.98,281.09499999999997,1686.57,1.0,6.0,1,1
21274,K50836,05274368,6973464,2183.47,1,285269,4756244,1,04874071,1,34,1,661,13.053566090751477,2183.47,2183.47,83.635,167.27,1.0,2.0,1,2
21275,P35220,04999486,6981692,714.14,1,305042,4736743Z,1,04941475,7,145,1,640,0.27932318475522944,714.14,714.14,639.17,2556.68,1.0,4.0,1,1
21276,P39439,05610480,7025072,314.96,1,299452,4835368,2,,7,56,1,117,0.19889709659352642,1800.51,1800.51,1293.2099999999998,9052.47,1.0,7.0,2,2
21277,P39439,05610480,7025072,1485.55,1,299452,4835368,2,,7,56,1,117,0.19889709659352642,1800.51,1800.51,1293.2099999999998,9052.47,1.0,7.0,2,2
21278,L132702,05385891,6985974,748.2,1,333622,4811519,2,,7,16,1,139,0.10558899834114124,2040.67,1020.335,1932.654,19326.54,2.0,10.0,1,2
21279,L135378,05783057,6985974,303.62,1,333622,4813126,1,05479464,7,16,1,139,0.10558899834114124,2040.67,1020.335,1932.654,19326.54,2.0,10.0,1,1
21280,L132702,05386224,6985971,988.85,1,333622,4811519,2,05385885,7,16,1,139,0.10558899834114124,2040.67,1020.335,1932.654,19326.54,2.0,10.0,1,2
21281,K55401,06040375,7023284,1049.53,1,297668,4882305,1,06025193,1,96,1,297,0.7087013478108203,1049.53,1049.53,493.64000000000004,1480.92,1.0,3.0,1,2
21282,P36313,05567663,7010974,192.29,1,334488,4778084,8,05102616,7,160,1,62,0.5291324252850684,372.16,372.16,175.835,703.34,1.0,4.0,1,9
21283,P36313,05567619,7010974,35.97,1,334488,4778084,8,05102616,7,160,1,62,0.5291324252850684,372.16,372.16,175.835,703.34,1.0,4.0,1,9
21284,P36313,05567628,7010974,35.97,1,334488,4778084,8,05102616,7,160,1,62,0.5291324252850684,372.16,372.16,175.835,703.34,1.0,4.0,1,9
21285,P36313,05567633,7010974,35.98,1,334488,4778084,8,05102616,7,160,1,62,0.5291324252850684,372.16,372.16,175.835,703.34,1.0,4.0,1,9
21286,P36313,05567644,7010974,35.98,1,334488,4778084,8,05102616,7,160,1,62,0.5291324252850684,372.16,372.16,175.835,703.34,1.0,4.0,1,9
21287,P36313,05567650,7010974,35.97,1,334488,4778084,8,05102616,7,160,1,62,0.5291324252850684,372.16,372.16,175.835,703.34,1.0,4.0,1,9
21288,P34144,04815587,7011018,57.57,1,336643,4759096,1,,7,201,1,368,0.0023619314256268535,57.57,57.57,8124.706666666666,24374.12,1.0,3.0,1,1
21289,P34583,05307092,6974409,318.29,1,334488,4678350,3,04875301,7,47,1,640,0.2334576393738145,471.4,471.4,504.8025,2019.21,1.0,4.0,1,3
21290,P34583,05307080,6974409,64.35,1,334488,4678350,3,04875301,7,47,1,640,0.2334576393738145,471.4,471.4,504.8025,2019.21,1.0,4.0,1,3
21291,P34583,05307075,6974409,88.76,1,334488,4678350,3,04875301,7,47,1,640,0.2334576393738145,471.4,471.4,504.8025,2019.21,1.0,4.0,1,3
21292,XK32262,99307000,6988429,1415.53,1,326127,4216763,3,,1,12,1,637,3.451773883005833,4876.39,4876.39,706.36,1412.72,1.0,2.0,1,3
21293,XK32262,99307117,6988429,1148.63,1,326127,4216763,3,,1,12,1,637,3.451773883005833,4876.39,4876.39,706.36,1412.72,1.0,2.0,1,3
21294,K33010,99411749,6988429,1150.49,1,326127,4223026,1,,1,12,1,637,3.451773883005833,4876.39,4876.39,706.36,1412.72,1.0,2.0,1,1
21295,XK32262,99523621,6988429,1161.74,1,326127,4216763,3,99307117,1,12,1,637,3.451773883005833,4876.39,4876.39,706.36,1412.72,1.0,2.0,1,3
21296,P50691,07575107,7037619,788.38,1,297668,4925690,5,07362846,4,107,1,246,0.7034208319206268,788.38,788.38,280.195,1120.78,1.0,4.0,1,5
21297,L134738,06650348,7036027,476.17,1,337480,4936183,4,,6,175,1,285,0.9396339279096771,6085.37,2028.4566666666667,1079.3866666666665,6476.32,3.0,6.0,2,5
21298,L134738,06778378,7036027,816.3,1,337480,4936183,4,06650348,6,175,1,285,0.9396339279096771,6085.37,2028.4566666666667,1079.3866666666665,6476.32,3.0,6.0,2,5
21299,L134738,06778378,7036027,2244.81,1,337480,4936183,4,06650348,6,175,1,285,0.9396339279096771,6085.37,2028.4566666666667,1079.3866666666665,6476.32,3.0,6.0,2,5
21300,L134738,06650348,7038651,1655.21,1,337480,4936183,4,,6,175,1,285,0.9396339279096771,6085.37,2028.4566666666667,1079.3866666666665,6476.32,3.0,6.0,2,5
21301,L124453R,04857449,7091763,892.88,1,337480,4488437,1,02378689,6,175,1,285,0.9396339279096771,6085.37,2028.4566666666667,1079.3866666666665,6476.32,3.0,6.0,1,1
21302,P43551,06267615,7022863,904.47,1,276516,4877090,1,,1,30,1,410,1.002693893840628,904.47,904.47,300.68,902.04,1.0,3.0,1,1
21303,P42975,06670807,7009287,359.62,1,301964,4894227,1,06246244,7,145,1,370,0.1779847662223894,359.62,359.62,505.1275,2020.51,1.0,4.0,1,1
21304,P45083R,06509727,7019665,78.17,1,305042,4878069,1,,7,41,1,417,0.04299070560413573,78.17,78.17,909.15,1818.3,1.0,2.0,1,1
21305,L133919,06701476,7019696,77.87,1,335272,4868241,1,06164771,4,135,1,165,0.08722388995922757,77.87,77.87,446.38,892.76,1.0,2.0,1,2
21306,P12616,01622844,7009707,1183.62,1,274666,4420718,4,,7,85,1,117,0.1149692247764501,4008.11,1336.0366666666666,2324.1639999999998,34862.46,3.0,15.0,2,4
21307,P12616,01622897,6980424,1983.82,1,274666,4420718,4,,7,85,1,117,0.1149692247764501,4008.11,1336.0366666666666,2324.1639999999998,34862.46,3.0,15.0,1,4
21308,P12616,01622791,6980424,166.69,1,274666,4420718,4,,7,85,1,117,0.1149692247764501,4008.11,1336.0366666666666,2324.1639999999998,34862.46,3.0,15.0,1,4
21309,P12616,01622844,7009688,673.98,0,274666,4420718,4,,7,85,1,117,0.1149692247764501,4008.11,1336.0366666666666,2324.1639999999998,34862.46,3.0,15.0,2,4
21310,K56423,06328513,7037834,225.25,1,325215,4902180,1,,1,144,1,173,0.00980683687823457,225.25,225.25,2088.060909090909,22968.67,1.0,11.0,1,1
21311,L129545,04534636,6972774,716.49,1,346024,4707134,4,04503683,7,20,1,128,1.043806998630576,716.49,716.49,228.80666666666664,686.42,1.0,3.0,1,5
