,CLAIM_NUM,INVENTORY_STYLE_CD,INVENTORY_SIZE_CD,INVENTORY_BACKING_CD,INVENTORY_COLOR_CD,DIM_DIVISION_CUSTOMER_GK,F1ROLL,F1PROL,F1GROL,F1DLOT,CLAIM_STATUS_TYPE_CD,CLAIM,TOTAL_CLAIM,TOTAL_CLAIM_CNT,TRX_CNT,NET_SALES
23745,7126116,28180,1200,A,737,251133,09675655,,5170301,A49366,50,42.25,155.93,5,13,34140.58
23746,7129059,28037,1200,A,819,251133,10643076,,5270577,K74916$,50,11.69,11.69,1,3,10296.85
23747,7150507,28215,1200,A,888,251133,09889553,,5212025,847722,50,15.53,21.25,2,6,10557.57
23748,7021559,28215,1200,A,888,251133,06626834,,4924546,PP45483,50,5.72,21.25,2,6,10557.57
23749,7121762,27952,1200,A,747,251133,09766538,,5211085,P67635,50,9.46,267.35,13,27,84028.05
23750,7121762,27952,1200,A,747,251133,09766125,,5211083,P67635,50,14.44,267.35,13,27,84028.05
23751,7094348,27952,1200,A,747,251133,09506929,,5180352,P65752,50,6.99,267.35,13,27,84028.05
23752,7127549,27952,1200,A,747,251133,10997069,,5325613,K77201,50,6.87,267.35,13,27,84028.05
23753,7127526,27952,1200,A,747,251133,10608228,,5293747,K74979,50,11.64,267.35,13,27,84028.05
23754,7092455,27952,1200,A,747,251133,09501815,,5167629,P65752,50,25.42,267.35,13,27,84028.05
23755,7092455,27952,1200,A,747,251133,09501780,,5167629,P65752,50,7.44,267.35,13,27,84028.05
23756,7127515,27952,1200,A,747,251133,10029964,,5228000,K71539,50,15.88,267.35,13,27,84028.05
23757,7117768,27952,1200,A,747,251133,09765706,,5209182,P67635,50,9.46,267.35,13,27,84028.05
23758,7095453,27952,1200,A,747,251133,09507585,,5181706,P65752,50,9.46,267.35,13,27,84028.05
23759,7129062,27952,1200,A,747,251133,10608407,,5293748,K74979,50,10.94,267.35,13,27,84028.05
23760,7126222,27952,1200,A,747,251133,09834175,,5211762,P67635,50,10.94,267.35,13,27,84028.05
23761,7127515,27952,1200,A,747,251133,10029967,,5230998,K71539,50,9.54,267.35,13,27,84028.05
23762,7148730,27952,1200,A,747,251133,11720212,,5398539,A56511,50,52.33,267.35,13,27,84028.05
23763,7117768,27952,1200,A,747,251133,09765902,,5211081,P67635,50,7.98,267.35,13,27,84028.05
23764,7127551,27952,1200,A,747,251133,10981659,,5295845B,P75374,50,38.16,267.35,13,27,84028.05
23765,7129053,27952,1200,A,747,251133,10851393,,5295851,P75374,50,14.44,267.35,13,27,84028.05
23766,7129053,27952,1200,A,747,251133,10851430,,5295851,P75374,50,5.96,267.35,13,27,84028.05
23767,7060997,28037,1200,A,929,251133,08360634,,5080148,K64131$,50,13.0,13.0,1,5,18344.24
23768,7095466,28037,1200,A,738,251133,07825310,,5021183,K61515$,50,15.57,25.92,2,4,9625.81
23769,7061452,28037,1200,A,738,251133,07825299,,5021183,K61515$,50,10.35,25.92,2,4,9625.81
23770,7106390,64012,1200,V,994,298168,V2514171,V2514171,,170516B,50,215.66,215.66,1,4,2327.66
23771,7128959,28215,1200,A,728,281270,11418625,,5384285,899406,34,630.01,630.01,1,13,133558.04
23772,7000930,P8204,0600,PB,38,259444,05186261,,,PAD,50,62.4,374.4,1,3,1335.42
23773,7000930,P8204,0600,PB,38,259444,05186262,,,PAD,50,62.4,374.4,1,3,1335.42
23774,7000930,P8204,0600,PB,38,259444,05186262,,,PAD,30,62.4,374.4,1,3,1335.42
23775,7000930,P8204,0600,PB,38,259444,05186260,,,PAD,30,62.4,374.4,1,3,1335.42
23776,7000930,P8204,0600,PB,38,259444,05186261,,,PAD,30,62.4,374.4,1,3,1335.42
23777,7000930,P8204,0600,PB,38,259444,05186260,,,PAD,50,62.4,374.4,1,3,1335.42
23778,7010895,27568,1200,A,379,302274,06160228,05910203,4865182,706083,30,459.65,459.65,1,2,957.62
23779,7100911,28210,1200,H4,916,302274,10570588,09807447,5208039A,P67571,51,3107.59,3107.59,1,3,2796.83
23780,6967724,PSC1,0600,PB,SMART,233989,01919923,,,PAD,50,59.8,478.4,1,16,7289.2
23781,6967724,PSC1,0600,PB,SMART,233989,01919919,,,PAD,50,59.8,478.4,1,16,7289.2
23782,6967724,PSC1,0600,PB,SMART,233989,01919918,,,PAD,50,59.8,478.4,1,16,7289.2
23783,6967724,PSC1,0600,PB,SMART,233989,01919916,,,PAD,50,59.8,478.4,1,16,7289.2
23784,6967724,PSC1,0600,PB,SMART,233989,01919920,,,PAD,50,59.8,478.4,1,16,7289.2
23785,6967724,PSC1,0600,PB,SMART,233989,01919922,,,PAD,50,59.8,478.4,1,16,7289.2
23786,6967724,PSC1,0600,PB,SMART,233989,01919917,,,PAD,50,59.8,478.4,1,16,7289.2
23787,6967724,PSC1,0600,PB,SMART,233989,01919921,,,PAD,50,59.8,478.4,1,16,7289.2
23788,7086655,PSC1,0600,PB,SMART,333539,04993083,,,PAD,50,59.8,239.2,1,7,3087.4
23789,7086655,PSC1,0600,PB,SMART,333539,04993084,,,PAD,50,59.8,239.2,1,7,3087.4
23790,7086655,PSC1,0600,PB,SMART,333539,04993081,,,PAD,50,59.8,239.2,1,7,3087.4
23791,7086655,PSC1,0600,PB,SMART,333539,04993082,,,PAD,50,59.8,239.2,1,7,3087.4
23792,7006399,27486,1200,A,755,252943,06594706,06146011,4847550,K55942,50,175.0,1186.07,1,2,1853.23
23793,7006399,27486,1200,A,755,252943,06594659,06146011,4847550,K55942,30,1011.07,1186.07,1,2,1853.23
23794,7060112,25640,1200,A,841,330925,08019008,,5061597,778907,50,495.57,495.57,1,2,591.87
23795,7089082,11508,1200,W,29422,258520,07065650,,K365912,C8856,50,4882.62,8274.68,1,4,7149.51
23796,7089082,11508,1200,W,29422,258520,10102359,07123823,K365911,C8856,51,3392.06,8274.68,1,4,7149.51
23797,7002095,28046,1200,H4,948,281399,06051658,05922133,4818417,L135919,50,215.98,1744.73,1,5,2986.68
23798,7002095,28046,1200,H4,948,281399,06051662,05922133,4818417,L135919,50,621.03,1744.73,1,5,2986.68
23799,7002095,28046,1200,H4,948,281399,05922133,,4818417,L135919,50,907.72,1744.73,1,5,2986.68
23800,6934456,27339,1200,A,676,252633,02557236,02556859,4514932,L121654,50,151.61,151.61,1,2,274.1
23801,7007526,27746,1200,H4,555,252998,06170990,04842173,4710222,L131371,51,2112.0,2112.0,1,2,3887.76
23802,6941629,27529,1200,A,945,253306,03852997,03794352,4647895,P27263,50,233.96,233.96,1,2,1345.95
23803,7038713,27344,1200,A,848,252514,04394928,,4710057,K49189R,50,832.37,832.37,1,1,766.36
23804,7015091,27737,1200,A,755,253180,06474367,06440945,4915894,K57018,51,1057.1,1057.1,1,2,1729.34
23805,6997342,27922,1200,A,737,253048,06205989,05296594,4783265,K51930,51,731.32,1462.64,2,3,1984.96
23806,6988373,27922,1200,A,737,253048,05737986,04881989,4737535,K51241,51,731.32,1462.64,2,3,1984.96
23807,7018225,27674,1200,A,842,252980,06506426,05776580,,K28564,50,342.05,342.05,1,2,628.61
23808,7005749,28040,1200,H4,717,252428,06191062,06161376,4896090,P42965,30,492.65,492.65,1,2,2250.16
23809,7012325,28250,1200,H4,781,252338,05628612,05569241,4831170,P38994,50,286.65,286.65,1,2,1535.64
23810,7028875,27953,1200,A,731,252903,07677570,05447125,4806270,P37504,50,304.59,304.59,1,2,566.79
23811,7058264,27522,1200,A,733,252903,07404768,06944565,4905715,K57886,50,852.64,852.64,1,2,3217.9
23812,7088599,28028,1200,H4,828,252903,04759289,04585350,4637902,P27567R,30,934.92,934.92,1,2,1976.62
23813,7136681,28048,1200,H4,849,253152,11867802,11206976,5330886,P77868,30,390.1,390.1,1,2,713.5
23814,7012908,28251,1200,H4,928,253152,06650745,06596871,4924433,A39601,30,885.82,885.82,1,2,1500.44
23815,7126320,28135,1200,H4,868,253152,01066161,99970277,4266708,P1326,34,341.47,2323.45,1,1,2024.0
23816,7126320,28135,1200,H4,868,253152,01066154,99970277,4266708,P1326,34,1981.98,2323.45,1,1,2024.0
23817,7081977,27903,1200,A,957,253152,05151228,05140134,4784844,683592,30,297.99,297.99,1,1,264.34
23818,6976605,28032,1200,H4,848,252905,04672012,04185196,4671792,P29842,50,2359.66,5604.44,2,2,5108.02
23819,6976605,28032,1200,H4,848,252905,04672008,04185196,4671792,P29842,50,442.56,5604.44,2,2,5108.02
23820,6948312,28032,1200,H4,848,252905,03966658,03899844,4597575,P27893,50,2359.66,5604.44,2,2,5108.02
23821,6976545,28251,1200,H4,807,252291,04760750,03897551,4648656,P26683,30,272.37,2520.05,1,3,2603.55
23822,6976545,28251,1200,H4,807,252291,04760763,03897551,4648656,P26683,30,1701.42,2520.05,1,3,2603.55
23823,6976545,28251,1200,H4,807,252291,05008764,,4775386,P35477,50,546.26,2520.05,1,3,2603.55
23824,6979975,28251,1200,H4,829,253314,05568033,05534551,4809489,P38707,51,772.63,772.63,1,2,2596.87
23825,7116655,27529,1200,A,849,252291,11253564,11234034,5337826,K78625,34,1406.9,1406.9,1,1,1286.11
23826,6981880,28133,1200,H4,762,253242,02357010,,4482320,P17550,50,824.6,824.6,1,2,1426.48
23827,7009748,28133,1200,H4,721,252818,00030942,99776783,4263071,P99518,30,1387.59,1387.59,1,1,1200.19
23828,7023729,28153,1200,H4,849,253152,05964911,05897961,4869665,P41251,30,606.6,2428.2,1,2,2075.38
23829,7023729,28153,1200,H4,849,253152,05969151,05897952,4869665,P41251,30,1821.6,2428.2,1,2,2075.38
23830,7136889,28252,1200,H4,789,253314,11939466,11883305,5428440,P83321,30,1906.39,3952.91,1,2,4305.59
23831,7136889,28252,1200,H4,789,253314,11939481,11883305,5428440,P83321,30,2046.52,3952.91,1,2,4305.59
23832,7000495,28250,1200,H4,931,252818,05687423,05639126,4804633,P39572,30,1795.05,1795.05,1,1,1534.23
23833,7005703,27655,1200,A,975,253138,06296821,06183090,4887075,K56202,30,787.07,787.07,1,6,2378.74
23834,7006296,28258,1200,A,730,253127,06557519,06545689,4927593,P45386,51,886.92,886.92,1,5,2354.14
23835,6973862,28028,1200,H4,939,253138,04983753,04643445,4745685,P33213,51,290.94,1604.25,1,5,3768.54
23836,6973862,28028,1200,H4,939,253138,04983760,04643445,4745685,P33213,51,1313.31,1604.25,1,5,3768.54
23837,7021143,27737,1200,A,713,253138,05711988,05546859,4830849,K53588,30,579.77,919.82,2,6,2774.97
23838,7008937,28258,1200,A,730,253131,06583346,06571367,4931844,P45608,51,870.69,979.54,1,5,1603.02
23839,7008937,28258,1200,A,730,253131,06583325,06571367,4931844,P45608,51,108.85,979.54,1,5,1603.02
23840,7001821,28202,1200,H4,718,253138,06171614,06076817,4889466,P42499,50,1093.83,1093.83,1,3,2285.44
23841,7015864,28202,1200,H4,947,253138,05436203,05365708,4813621,P37654,30,419.99,1848.36,1,3,3641.14
23842,7015864,28202,1200,H4,947,253138,05436221,05365708,4813621,P37654,30,1428.37,1848.36,1,3,3641.14
23843,7043268,27659,1200,A,718,253138,06782490,06745236,4920985,P45821,30,706.12,706.12,1,2,650.76
23844,6968166,27522,1200,A,545,253138,04791506,04766081,4747800,K50623,50,127.85,127.85,1,1,294.25
23845,6986328,28251,1200,H4,815,253124,05556560,05453073,4815155,P38102,30,789.43,789.43,1,1,670.29
23846,7015478,27746,1200,H4,858,253124,04912901,04880790,4710226,XL129962,30,2069.61,2069.61,1,1,1883.89
23847,6999976,27903,1200,A,848,253130,06207794,05791331,4848694,704645,50,371.05,371.05,1,2,657.34
23848,7005759,28259,1200,A,730,253125,06493299,06492078,4922141,P45027,50,689.81,3766.76,2,3,3538.97
23849,7000668,28259,1200,A,730,253125,06182047,06169607,4878823,K56142,51,1197.02,3766.76,2,3,3538.97
23850,7000668,28259,1200,A,730,253125,06182028,06169607,4878823,K56142,51,682.91,3766.76,2,3,3538.97
23851,7005759,28259,1200,A,730,253125,06493025,06492018,4919552,P45027,50,1197.02,3766.76,2,3,3538.97
23852,7055054,27655,1200,A,833,253123,08829564,05545376,4828692,K53544,30,223.59,2356.35,2,2,2046.46
23853,7068207,27655,1200,A,833,253123,09076353,09039815,5141389,K66782,30,977.48,2356.35,2,2,2046.46
23854,7068207,27655,1200,A,833,253123,09075928,09039815,5141389,K66782,30,235.15,2356.35,2,2,2046.46
23855,7055054,27655,1200,A,833,253123,08829587,05545376,4828692,K53544,30,920.13,2356.35,2,2,2046.46
23856,6983014,28099,1200,H4,745,253123,05190181,05136063,4785498A,P36590,30,1400.97,2028.73,1,1,1834.78
23857,6983014,28099,1200,H4,745,253123,05187757,05136071,4785498A,P36590,30,627.76,2028.73,1,1,1834.78
23858,7093226,27962,1200,A,879,253125,10473328,10466149,5163549,K74260,30,795.41,1360.26,1,1,1242.77
23859,7093226,27962,1200,A,879,253125,10475443,10466083,5158008,K74260,30,564.85,1360.26,1,1,1242.77
23860,7089895,27636,1200,A,755,253125,09808374,08495633,5085109,K64762,30,522.18,522.18,1,1,477.28
23861,6973233,28040,1200,H4,676,253131,05264465,05229247,4796739,P37155,51,627.83,627.83,1,2,1137.76
23862,6945861,28042,1200,H4,754,253126,03571936,03345322,4576285,P23837,50,770.87,2312.61,3,3,2095.47
23863,6988048,28042,1200,H4,754,253126,05608454,05501411,4724536A,CXP35429,51,770.87,2312.61,3,3,2095.47
23864,7001739,28042,1200,H4,754,253126,06228539,06227163,4849421,L136437,30,770.87,2312.61,3,3,2095.47
23865,7037541,27660,1200,A,969,253126,07896873,07027932,4920992,K57782,30,375.15,375.15,1,2,687.6
23866,7011651,28042,1200,H4,745,253126,06713308,06661220,4883333,P45897,30,758.95,758.95,1,1,687.69
23867,7021096,28251,1200,H4,829,253584,06956385,06929277,4953345,P47732,50,468.18,468.18,1,4,3019.53
23868,6976365,27417,1200,H4,728,253123,05109384,,4786148,P36251,50,536.04,536.04,1,2,973.34
23869,6959590,27810,1200,H4,739,253131,99341436,98390701,4079218,P90458,50,515.4,515.4,1,1,469.26
23870,7049328,28086,1200,H4,717,253584,01404159,01307738,4408520,P10737,30,1267.28,1267.28,1,1,1144.12
23871,7048642,27903,1200,A,957,252495,08114169,07795133,5043688,784955,30,1058.84,1058.84,1,3,1494.68
23872,6944320,27343,1200,H4,733,252982,03847840,03835140,4640512A,K47123,51,1028.5,1028.5,1,2,1860.22
23873,6966981,27903,1200,A,737,252495,04757860,03680746,4646820,628019,50,82.31,82.31,1,2,381.17
23874,6977210,27341,1200,A,878,252495,05480902,04215460,4693668,L130192,50,501.84,501.84,1,2,923.94
23875,6970094,27783,1200,A,948,253802,05272402,05200902,4752938,P36408,51,408.6,1574.06,1,2,2897.36
23876,6970094,27783,1200,A,948,253802,05272412,05200902,4752938,P36408,51,1165.46,1574.06,1,2,2897.36
23877,7006888,27486,1200,A,755,253728,05328518,,4797973,K52916,50,220.83,220.83,1,1,741.95
23878,7040135,27659,1200,A,929,252537,07624157,07617990,5015067,K60448,50,243.24,243.24,1,2,448.06
23879,6998549,27660,1200,A,869,252533,06094385,06027692,4836344,K54915,50,249.2,249.2,1,3,1041.04
23880,6947470,27416,1200,H4,939,253802,99702426,99672018,4233704,P99008,50,474.29,474.29,1,2,1522.85
23881,6974795,27317,1200,H4,555,253802,05004333,04457595,4709250Y,P31460,51,330.51,330.51,1,2,601.2
23882,7079717,28032,1200,H4,728,253947,08710134,08626176,5088281,P59718,30,677.45,677.45,1,5,4103.67
23883,7055553,27845,1200,H4,859,253947,07557862,07054938,4897852,P48474,30,449.03,449.03,1,1,406.67
23884,7007373,28029,1200,H4,868,253947,05588890,,4839294,P39350,30,312.98,312.98,1,2,1204.88
23885,6958389,28132,1200,H4,882,253959,04410188,02931057,4558318,P21020,50,163.44,1512.35,1,3,1748.43
23886,6942110,27738,1200,A,842,253959,02810424,01628046,4414979,K39722,50,420.0,420.0,1,2,1915.1
23887,7026794,27340,1200,A,385,253959,07320322,06673607,4914958,L13720489,50,241.43,241.43,1,1,221.41
23888,7005392,25117,1200,A,718,252829,06265144,05111921,4792885,683257,30,398.97,797.94,1,4,1705.22
23889,7005392,25117,1200,A,718,252829,06265144,05111921,4792885,683257,51,398.97,797.94,1,4,1705.22
23890,6968584,28133,1200,H4,711,252829,03239677,01214926,4415382,P9850,50,124.09,124.09,1,2,1288.43
23891,7009046,27529,1200,A,823,252829,05705546,05034414,4747227,K51616,50,514.68,514.68,1,2,1544.91
23892,7020341,27486,1200,A,757,252829,06332234,05667723,4827487,K53993,30,394.71,394.71,1,1,363.39
23893,7121324,27737,1200,A,755,254067,11550128,11234340,5352842,K78633,48,1273.23,2546.46,2,2,2071.46
23894,7115866,27737,1200,A,755,254067,10990731,10800220,5157053,K75757,48,1273.23,2546.46,2,2,2071.46
23895,6938393,28006,1200,A,852,254067,03081798,02692408,4542303,K42919,50,211.8,211.8,1,6,1706.7
23896,7081233,28029,1200,H4,989,254067,00410039,00379904,4317981,P4198,30,365.09,1606.27,1,3,1944.6
23897,7081233,28029,1200,H4,989,254067,00413877,00379844,4317981,P4198,30,1241.18,1606.27,1,3,1944.6
23898,7004419,27506,1200,H4,669,254067,05881676,05400577,4796027,XL135184,50,162.53,162.53,1,2,846.06
23899,6971215,27933,1200,A,849,254067,99233657,96644155,3939337,K23392,30,221.44,221.44,1,2,407.72
23900,6971215,27674,1200,A,717,254067,99233489,98654737,4104480,K30599,30,375.71,375.71,1,1,345.76
23901,6950775,27339,1500,A,722,254067,02632620,01687554,4375717,B997577,30,2477.42,2772.42,1,1,1119.69
23902,6950775,27339,1500,A,722,254067,02632620,01687554,4375717,B997577,50,295.0,2772.42,1,1,1119.69
23903,7044214,27922,1200,A,737,253939,07251292,05899409,4848068,K54958,30,373.44,373.44,1,3,1375.85
23904,6934430,27962,1200,A,732,253939,02382750,01255223,4408767,K38484,50,746.75,746.75,1,2,1374.56
23905,6948711,28051,1200,H4,739,254081,02358719,02151099,4464945,P16251,50,546.7,546.7,1,2,2334.72
23906,7025400,28052,1200,H4,731,254074,06721679,06465505,4908287,P44605,51,2273.15,2273.15,1,2,4135.47
23907,7011852,27780,1200,H4,721,253947,06192270,01246318,4302461,P10037,51,1923.08,1923.08,1,2,3490.58
23908,6999246,27436,1200,H4,861,254067,06020894,06003881,4825352,CL721778,51,1527.51,1527.51,1,3,4151.58
23909,7129380,28247,1200,H4,756,253939,11802677,10645286,5293979,P73799,30,726.22,726.22,1,3,2011.4
23910,7010208,27048,1200,A,848,253947,06290897,04560186,4737313,654790,50,59.92,183.44,2,3,708.4
23911,6995438,27048,1200,A,848,253947,05367775,01987537,4458755,571562 $,50,123.52,183.44,2,3,708.4
23912,7004017,27655,1200,A,755,253853,05242260,05138145,4731505,K51961,50,97.44,194.88,2,8,3177.79
23913,7010866,27655,1200,A,755,253853,05759524,05267623,4786429,K52735,50,97.44,194.88,2,8,3177.79
23914,6996299,27339,1200,A,742,253845,04764133,,4692409,L131089,50,300.93,300.93,1,2,554.02
23915,6935808,27962,1200,A,959,253837,00878410,00807184,4361007,K36849,50,592.11,592.11,1,3,2181.33
23916,7019006,27395,1200,H4,853,253837,06953970,06941968,4883726,PP47497,50,3401.43,3401.43,1,1,2064.84
23917,7125095,27341,1200,A,878,252706,11643941,11198572,4823262,L135990-1,30,328.97,328.97,1,2,601.46
23918,6963637,28133,1200,H4,768,253853,04282735,04171539,4691707,P29935,50,505.4,505.4,1,3,2216.43
23919,7038588,27659,1200,A,929,253858,07860548,07761004,5003599,K61118,30,408.95,408.95,1,1,378.89
23920,6979735,27506,1200,H4,840,252704,04090623,,4654733,P29254,50,1230.67,1230.67,1,2,2227.8
23921,7025861,28251,1200,H4,978,253835,06941411,06271395,4905075,P43779,50,491.18,491.18,1,2,832.0
23922,6963228,25117,1200,A,718,252421,04812322,03563635,4629481,621868,30,526.31,526.31,1,3,1277.25
23923,6978227,28250,1200,H4,789,252705,05561758,05492862,4709683,CP343292,30,1264.95,1264.95,1,1,1081.15
23924,7049327,27048,1200,A,969,253858,08265286,08220995,5079055,779720,30,648.36,648.36,1,2,991.32
23925,6962352,27342,1200,A,842,254309,04674209,04671047,4736164,K50234,51,1323.0,1323.0,1,4,3458.6
23926,6998685,27529,1200,A,717,252607,06174807,06079488,4797043,K53252,50,360.18,360.18,1,2,663.2
23927,6996757,27342,1200,A,716,252607,05744663,05573593,4833301,K53672,30,1000.97,1000.97,1,1,904.14
23928,7013966,28007,1200,A,852,252431,99470405,99437056,4213048,K33046,30,823.68,823.68,1,2,1052.05
23929,7126148,27655,1200,A,878,252611,11575721,11152768,5351957,K78114,30,695.03,695.03,1,4,1663.41
23930,7013961,28007,1200,A,711,253798,02590415,02339446,4451571,K41926,30,836.13,836.13,1,1,703.07
23931,7020095,27903,1200,A,719,254320,06185801,05791201,4863302,709311,50,220.0,220.0,1,2,675.48
23932,7003027,28011,1200,H4,849,254308,05722002,05582029,4839547,P39282,30,637.45,637.45,1,3,2378.68
23933,6984967,28250,1200,H4,753,252611,05617882,05249763,4802267,P37216,51,1928.4,1928.4,1,2,2453.74
23934,7038178,28032,1200,H4,849,254077,05933962,05923802,4779400,P41350,30,1602.28,4008.86,1,4,4887.2
23935,7038178,28032,1200,H4,849,254077,05933972,05923802,4779400,P41350,30,2406.58,4008.86,1,4,4887.2
23936,7003812,28007,1200,A,859,253587,01209603,00166950,4318032,K35476,50,633.39,633.39,1,2,1065.2
23937,6944203,27506,1200,H4,925,253587,03157150,03036728,4553454,P22150,50,1123.91,1123.91,1,2,2034.54
23938,7000152,27903,1200,A,536,253323,05241299,04109959,4694565,649947,50,100.51,100.51,1,6,1162.12
23939,7014424,28048,1200,H4,719,254069,06770046,02277180,4494640,P16993,50,311.92,311.92,1,1,287.09
23940,7027559,27903,1200,A,848,253323,07013224,06791690,4944367,738259,30,1173.02,1173.02,1,1,517.26
23941,7075189,27659,1200,A,713,253323,01139471,00361723,4305253,P3922,30,119.34,1279.05,1,2,2306.3
23942,7075189,27659,1200,A,713,253323,01139480,00361723,4305253,P3922,30,1159.71,1279.05,1,2,2306.3
23943,7001537,28029,1200,H4,748,254073,97784836,97407373,4009798,P83836,30,289.51,1465.74,1,1,479.0
23944,7001537,28029,1200,H4,748,254073,97784844,97407373,4009798,P83836,30,1176.23,1465.74,1,1,479.0
23945,7100395,27746,1200,H4,848,254073,09062025,08799707,5004883,P59736,30,1875.56,3239.62,1,5,10799.84
23946,7100395,27746,1200,H4,848,254073,09062011,08799707,5004883,P59736,30,1364.06,3239.62,1,5,10799.84
23947,7010763,28007,1200,A,711,254073,01929293,01128425,4402799,K38000,30,686.37,686.37,1,2,2275.03
23948,6960237,27659,1200,A,278,253323,03147865,02774413,4534873A,K43385,50,400.89,400.89,1,1,361.43
23949,7003903,27486,1200,A,868,254088,05450619,,4797966,KK52915,50,217.89,217.89,1,4,1204.61
23950,7001891,28052,1200,H4,858,254088,03996088,03768051,4628566,P26716,30,2485.63,2815.2,1,1,2569.49
23951,7001891,28052,1200,H4,858,254088,03996071,03768051,4628566,P26716,30,329.57,2815.2,1,1,2569.49
23952,7015479,27635,1200,A,844,252820,04891962,04528395,4710870,K49134,50,537.87,537.87,1,2,950.96
